0,0.06761800746122996
2,0.05667354414860407
4,0.04903516670068105
6,0.04077256843447685
8,0.036533355712890625
10,0.03362356126308441
12,0.029261397818724316
14,0.027344397579630215
16,0.02660452884932359
18,0.024426604931553204
20,0.022544537981351215
22,0.021403031423687935
24,0.019693360353509586
26,0.018876710906624794
28,0.01747230812907219
30,0.016982208316524822
32,0.018035533527533214
34,0.014965378679335117
36,0.014453359879553318
38,0.013419393760462603
40,0.013679339239994684
42,0.013181334050993124
44,0.012639598920941353
46,0.011600648052990437
48,0.013467162847518921
50,0.010976875511308512
52,0.010785687093933424
54,0.010240149684250355
56,0.0107365557923913
58,0.009234899344543615
60,0.010196136000255743
62,0.06753058979908626
64,0.00987157691270113
66,0.008609204863508543
68,0.009529013807574907
70,0.007924727164208889
72,0.007773067646970351
74,0.007928241354723772
76,0.007624437566846609
78,0.007087701776375373
80,0.008176050459345182
82,0.007197306336214145
84,0.007132135331630707
86,0.009258803290625414
88,0.007475678653766711
90,0.0063716236812373
92,0.007181649872412284
94,0.0077239883442719775
96,0.00702945717299978
98,0.005979650809119145
100,0.006071609289695819
102,0.008879000010589758
104,0.0059803857778509455
106,0.00623703096061945
108,0.005968829151242971
110,0.0076818882177273435
112,0.006799635477364063
114,0.006487586535513401
116,0.0063693285919725895
118,0.005538366424540679
120,0.005774463061243296
122,0.004998301311085622
124,0.005746586403499047
126,0.005305446373919646
128,0.0053966424117485685
130,0.005349643373241027
132,0.005674511039008697
134,0.004926179846127828
136,0.0051100899775822954
138,0.004798346819976966
140,0.004786162792394559
142,0.0069267212723692255
144,0.004845714196562767
146,0.004561198099205892
148,0.006826499166587989
150,0.005411807758112748
152,0.006898149382323027
154,0.00639858345190684
156,0.005170415931691726
158,0.004438870741675298
160,0.004954151188333829
162,0.004544375774761041
164,0.007234249574442704
166,0.004487791719535987
168,0.0055380080205698805
170,0.006747302288810412
172,0.005512514306853215
174,0.004615300490210454
176,0.0044372306826214
178,0.006814025652905305
180,0.004062023479491472
182,0.004520652815699577
184,0.005665309571971496
186,0.004378975524256627
188,0.004608584412684043
190,0.004535245864341657
192,0.005843779227385919
194,0.004019773565232754
196,0.004144410602748394
198,0.004114803237219651
200,0.0040757170257469015
202,0.004297200435151656
204,0.0042516862352689104
206,0.004438682924956083
208,0.004606232202301423
210,0.004282570444047451
212,0.005991464635978143
214,0.0038693375730266175
216,0.004188438256581624
218,0.004251487863560517
220,0.0041016669323047
222,0.006925745401531458
224,0.0038725058548152447
226,0.004017009399831295
228,0.0040778499096632
230,0.005385892931371927
232,0.005349668208509684
234,0.0056178684656818705
