79,0.09908108509948096
81,0.09775898242262591
83,0.09406950226475394
84,0.09814951731305267
86,0.09998126847246253
87,0.08769241397539408
88,0.09882833525567089
90,0.10089674794550173
93,0.09851391291810842
94,0.09549565897130911
98,0.08896719410803537
102,0.08609320183342944
105,0.09117580227556708
107,0.08982278075139369
108,0.08962572988754325
109,0.0903796591655453
110,0.08861162173202615
111,0.08775911383242022
116,0.0873911551446559
123,0.08572593774029219
126,0.08688494959871203
143,0.08594800527441368
144,0.08311232458669743
229,0.07702473207420223
456,0.05655784058415032
611,0.04148708579632834
654,0.03664920793685121
668,0.035040917255382546
857,0.014747664097042004
876,0.011706545784674163
895,0.009595112344110437
899,0.009284046588151192
901,0.009485245308294886
905,0.00845816794472078
911,0.0078410581642277
912,0.007401548720744425
919,0.00702783052942378
926,0.006144418331441032
929,0.005919289183772467
930,0.005935021048094483
938,0.00538199606972078
940,0.004696113912017012
942,0.004529301849799356
